2.49255e+06,

2.49255e+06,
3.01852e+06,

2.49255e+06,
3.01852e+06,
3.07488e+06,

2.49255e+06,
3.01852e+06,
3.07488e+06,
3.14544e+06,

2.49255e+06,
3.01852e+06,
3.07488e+06,
3.14544e+06,
3.07675e+06,

2.49255e+06,
3.01852e+06,
3.07488e+06,
3.14544e+06,
3.07675e+06,
3.12596e+06,

2.49255e+06,
3.01852e+06,
3.07488e+06,
3.14544e+06,
3.07675e+06,
3.12596e+06,
3.10849e+06,

2.49255e+06,
3.01852e+06,
3.07488e+06,
3.14544e+06,
3.07675e+06,
3.12596e+06,
3.10849e+06,
3.1561e+06,

2.49255e+06,
3.01852e+06,
3.07488e+06,
3.14544e+06,
3.07675e+06,
3.12596e+06,
3.10849e+06,
3.1561e+06,
3.11379e+06,

2.49255e+06,
3.01852e+06,
3.07488e+06,
3.14544e+06,
3.07675e+06,
3.12596e+06,
3.10849e+06,
3.1561e+06,
3.11379e+06,
3.15113e+06,

