
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
1393,761,976,4,
1553,728,1172,1,
1429,743,1129,1,
1574,688,1205,6,
1673,673,1102,2,
1496,682,1175,1,
1408,907,1065,13,
1470,844,1088,11,
1499,533,1148,5,
1423,704,1025,24,
1527,638,1190,15,
1525,792,1111,11,
1411,663,1077,0,
1563,678,1129,16,
1462,887,1088,4,
1426,557,1180,8,
1478,731,1111,2,
1594,673,1154,4,
1452,713,1107,14,
1475,629,1287,0,
1517,704,1075,3,
1545,681,1171,11,
1549,599,1083,8,
1360,793,1035,1,
1488,591,1102,1,
1537,571,1226,0,
1433,764,975,0,
1577,525,1247,11,
1530,622,1170,3,
1525,710,1133,11,
1471,736,1060,26,
1432,723,1126,12,
1546,822,1048,7,
1437,602,1127,13,
1547,754,1211,12,
1412,711,1166,20,
1598,623,1288,4,
1629,707,1111,14,
1540,674,1330,3,
1517,846,1132,22,
1728,688,1243,2,
1515,676,1205,0,
1445,655,1119,13,
1740,641,1174,10,
1716,490,1249,2,
1557,548,1235,32,
1333,702,1026,14,
1541,633,1228,0,
1469,752,1098,3,
1717,850,1073,1,
1439,543,1253,2,
1402,681,1190,0,
1610,762,1180,0,
1677,731,1186,11,
1655,541,1183,11,
1583,616,1251,11,
1587,598,1169,6,
1651,728,1393,1,
1389,764,1119,12,
1635,568,1187,17,
1438,791,1032,3,
1580,604,1113,3,
1511,647,1167,9,
1645,616,1120,9,
1544,704,1116,16,
1562,568,1150,18,
1494,674,1183,7,
1615,499,1123,9,
1594,696,1016,25,
1499,779,1086,24,
1681,704,1124,0,
1456,806,1094,16,
1456,695,1111,0,
1455,594,1245,5,
1604,690,1124,9,

2162,693,1591,6,
1999,1104,1329,2,
2084,1044,1522,1,
2144,815,1627,1,
2015,950,1471,11,
1960,970,1515,6,
1953,924,1571,0,
2029,855,1486,9,
2218,753,1679,18,
2016,766,1619,2,
2022,1000,1490,9,
2022,752,1659,2,
2005,893,1465,5,
1921,1354,1403,10,
2028,1003,1501,3,
1895,841,1427,11,
2007,889,1535,10,
2029,923,1398,8,
2001,747,1483,2,
1980,838,1434,2,
2007,964,1361,8,
2120,760,1667,3,
2129,1085,1458,1,
2110,767,1483,3,
1900,1072,1443,1,
1863,1042,1334,7,
2023,967,1461,1,
1942,971,1465,9,
2129,891,1615,7,
2195,810,1493,3,
1999,938,1526,17,
1830,1076,1353,5,
1955,1069,1423,5,
1924,814,1418,4,
1927,971,1372,2,
2070,848,1579,12,
2088,972,1465,0,
1929,889,1456,0,
2036,918,1456,1,
2037,1084,1486,8,
1878,756,1512,7,
1931,952,1474,5,
2076,769,1552,12,
2045,895,1580,4,
1920,810,1630,1,
2027,923,1395,63,
2065,746,1551,7,
2060,961,1465,12,
1802,1023,1337,2,
2031,744,1549,5,
2023,875,1531,4,
1911,929,1360,12,
2096,800,1570,11,
1978,810,1555,0,
1998,875,1513,3,
1904,947,1408,5,
1907,953,1483,1,
2056,1017,1435,1,
1954,807,1467,1,
2066,941,1591,3,
1938,929,1611,9,
2168,698,1757,1,
2192,774,1572,3,
1948,941,1636,12,
2035,1079,1461,1,
2272,942,1636,1,
1993,925,1526,0,
1866,990,1510,1,
2258,786,1651,5,
2251,681,1655,9,
2087,752,1648,0,
1753,944,1305,0,
2101,743,1675,13,
2012,961,1508,6,
2176,1086,1473,5,
1978,741,1568,7,
1914,900,1526,1,
2098,908,1616,1,
2177,893,1542,7,
2099,807,1536,3,
2066,801,1601,8,
2113,667,1552,12,
2116,1009,1702,4,
1929,988,1531,0,
2192,798,1560,7,
1856,1065,1340,19,
2074,745,1463,5,
1975,947,1482,0,
2192,979,1425,6,
2006,947,1481,1,
2062,818,1572,10,
2041,827,1546,5,
2063,663,1499,23,
2114,792,1436,2,
1991,1008,1485,6,
2161,923,1453,23,
1958,998,1495,14,
1943,864,1510,0,
1869,757,1652,2,
2067,909,1505,3,

2615,982,1962,19,
2437,1351,1668,1,
2647,1171,1962,0,
2587,971,1945,10,
2493,1104,1892,11,
2493,1208,1862,7,
2448,1112,1981,8,
2468,1188,1823,1,
2733,992,1990,7,
2522,877,2010,3,
2541,1194,1864,6,
2548,953,2016,1,
2485,1187,1767,6,
2448,1534,1790,12,
2515,1159,1841,3,
2390,957,1825,0,
2455,1099,1879,11,
2481,1172,1765,14,
2568,980,1886,2,
2410,1024,1732,9,
2547,1205,1645,20,
2694,973,2013,26,
2641,1261,1867,10,
2568,1015,1875,3,
2290,1400,1691,32,
2329,1270,1692,0,
2492,1256,1821,1,
2447,1185,1862,5,
2571,1122,1969,2,
2631,940,1827,4,
2494,1150,1941,5,
2374,1213,1754,4,
2459,1282,1774,25,
2521,893,1833,10,
2360,1307,1731,0,
2646,957,1952,9,
2529,1241,1789,0,
2470,1176,1804,1,
2544,1150,1797,17,
2586,1312,1840,5,
2391,1023,1838,0,
2491,1085,1870,0,
2640,950,1912,5,
2453,1033,1896,15,
2423,1043,2008,2,
2498,1200,1740,5,
2530,966,1927,1,
2483,1198,1876,3,
2353,1217,1732,0,
2507,1035,1905,9,
2489,1151,1915,16,
2367,1233,1774,0,
2590,1104,1848,0,
2435,1019,1934,0,
2505,1154,1949,1,
2466,1048,1870,6,
2359,1165,1825,9,
2517,1165,1775,14,
2528,997,1823,3,
2544,1115,2041,0,
2488,1098,2000,2,
2641,913,2123,16,
2705,901,1982,4,
2475,1164,2021,0,
2507,1353,1777,2,
2717,1335,1895,4,
2457,1164,1865,1,
2292,1221,1885,0,
2709,1017,2034,10,
2734,886,2031,3,
2589,958,2022,0,
2160,1282,1578,23,
2639,922,2088,1,
2506,1183,1841,19,
2738,1223,1878,0,
2393,913,1941,1,
2417,1157,1941,9,
2572,1149,1930,12,
2714,972,1939,22,
2574,929,1922,18,
2558,970,1910,0,
2539,918,1860,1,
2602,1214,2046,8,
2488,1186,1847,9,
2629,1060,1932,6,
2312,1332,1688,0,
2493,1081,1788,4,
2464,1171,1871,7,
2676,1207,1782,6,
2444,1246,1805,1,
2575,914,1996,2,
2505,1085,1930,12,
2500,981,1773,21,
2632,987,1837,0,
2555,1177,1967,3,
2658,1175,1817,6,
2450,1284,1818,10,
2497,1150,1845,9,
2413,915,2027,5,
2558,1134,1865,2,

3064,1193,2330,2,
2888,1599,2025,11,
3239,1393,2295,47,
3049,1101,2327,2,
2963,1464,2191,0,
3004,1435,2201,13,
3048,1236,2418,19,
2928,1382,2157,8,
3279,1190,2337,2,
3105,965,2468,6,
3004,1468,2190,7,
2997,1216,2348,2,
3032,1379,2157,1,
2885,1907,2079,21,
3014,1320,2252,3,
2772,1234,2197,7,
2930,1333,2176,4,
2966,1339,2171,4,
3031,1212,2243,2,
2957,1182,2154,4,
3074,1415,2020,29,
3185,1141,2365,1,
3112,1616,2123,12,
3043,1147,2255,12,
2818,1599,2010,8,
2830,1421,2072,5,
2946,1512,2167,4,
2959,1453,2223,3,
3057,1284,2301,5,
3088,1146,2187,10,
3003,1325,2286,16,
2790,1499,2076,6,
2908,1540,2101,7,
3040,1217,2178,1,
2911,1537,2180,2,
3165,1236,2333,12,
3100,1526,2103,5,
2954,1423,2187,1,
3145,1243,2255,7,
3005,1564,2135,23,
2930,1286,2162,14,
2992,1282,2246,20,
3194,1076,2285,13,
2929,1174,2282,8,
2982,1260,2420,1,
3006,1507,2097,5,
3057,1145,2331,17,
2841,1496,2206,23,
2765,1589,2030,8,
2971,1221,2286,1,
3017,1309,2308,2,
2839,1435,2107,11,
3039,1258,2265,1,
2903,1234,2294,10,
2969,1386,2253,1,
2947,1285,2197,17,
2828,1413,2151,2,
2967,1373,2150,17,
3057,1173,2144,3,
3028,1234,2340,13,
2990,1305,2379,6,
3038,1104,2456,11,
3122,1096,2300,0,
2905,1393,2378,8,
2976,1740,2025,4,
3192,1657,2247,2,
2961,1402,2152,4,
2830,1305,2315,4,
3205,1181,2390,20,
3199,1226,2302,0,
3111,1130,2418,3,
2658,1549,1942,2,
3171,1046,2524,4,
2974,1386,2182,20,
3273,1357,2301,47,
2932,1122,2379,3,
2937,1343,2372,8,
3084,1331,2287,6,
3258,1265,2296,7,
3080,1149,2331,11,
3036,1246,2264,13,
2862,1226,2206,0,
3139,1323,2416,0,
2963,1359,2169,7,
3202,1168,2409,6,
2827,1510,2128,20,
2970,1220,2151,4,
2940,1465,2179,7,
3114,1518,2109,9,
2884,1551,2171,2,
3082,1205,2386,1,
2988,1346,2272,1,
3014,1052,2195,7,
3133,1192,2227,13,
3049,1361,2361,17,
3109,1373,2250,0,
3060,1396,2236,3,
3016,1344,2273,12,
2918,1062,2420,15,
3053,1359,2244,2,

3621,1357,2751,3,
3384,1897,2367,5,
3771,1580,2681,15,
3632,1266,2708,28,
