
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
32,48,41,51,
48,56,48,48,
58,52,45,50,
55,49,41,53,
13,63,53,47,
25,59,56,43,
60,44,27,68,
42,54,49,49,
24,60,45,47,
55,41,38,55,
8,64,54,44,
54,48,42,54,
63,51,36,59,
53,37,33,62,
55,39,37,60,
44,62,51,45,
61,37,34,61,
43,53,48,49,
24,70,67,32,
28,58,51,46,
20,61,56,41,
33,67,60,36,
41,65,56,38,
55,37,29,66,
53,49,41,56,
72,38,33,66,
41,49,47,51,
63,33,24,72,
33,67,53,39,
50,44,39,55,
23,83,62,33,
32,70,60,36,
13,75,64,33,
79,25,14,80,
61,45,34,60,
32,62,45,46,
61,37,37,60,
78,24,15,80,
51,47,46,50,
39,57,54,41,
56,40,38,59,
24,66,55,41,
52,46,44,53,
5,69,59,41,
39,53,45,51,
47,55,48,48,
38,64,56,39,
42,58,54,41,
21,55,51,47,
43,57,51,45,
51,55,45,48,
41,67,56,38,
15,81,72,25,
35,51,49,49,
42,64,53,40,
31,53,44,52,
27,69,54,42,
23,55,55,43,
7,79,63,36,
62,46,35,60,
19,67,66,32,

50,46,44,53,
42,50,48,48,
25,72,62,35,
55,49,40,55,
1,80,73,26,
58,40,34,62,
59,47,40,54,
34,56,49,44,
27,71,57,38,
61,41,36,59,
56,48,36,55,
58,54,44,47,
42,47,44,51,
51,45,43,49,
54,54,46,50,
71,31,25,69,
46,56,50,42,
65,37,29,65,
69,39,27,68,
79,29,12,81,
70,30,15,76,
64,34,31,64,
55,47,40,51,
57,49,44,50,
22,70,59,37,
66,48,32,58,
19,61,54,45,
78,32,23,72,
61,41,37,56,
41,41,37,56,
60,36,32,59,
63,39,34,62,
30,64,58,39,
48,46,37,58,
48,50,49,45,
9,73,61,33,
17,73,71,24,
45,61,46,46,
41,51,44,51,
43,47,40,47,
39,63,54,42,
27,77,66,29,
35,65,59,35,
4,64,53,43,
59,37,31,61,
18,80,72,23,
45,49,45,53,
20,64,57,30,
55,37,37,55,
16,54,46,51,
60,42,38,58,
59,49,35,60,
37,57,54,38,
48,50,49,46,
52,54,47,48,
51,53,40,51,
45,53,51,44,
27,59,52,47,
13,61,55,41,
47,46,42,48,
50,48,45,51,
60,46,39,55,
56,46,38,52,
24,70,63,34,
62,48,32,67,
51,47,46,48,
56,46,39,54,
13,77,62,30,
42,48,46,47,
70,38,22,70,
12,70,56,40,
26,60,49,47,
55,53,42,50,
67,39,29,63,
53,45,37,51,
81,23,15,79,
58,42,31,62,
49,45,43,52,
47,47,44,50,
41,49,45,51,
23,55,42,54,
63,37,31,64,
29,47,44,52,
43,47,41,54,
27,71,65,31,
57,47,38,56,
53,47,38,56,
25,53,54,42,
34,50,44,52,
68,38,19,74,
18,76,58,36,
30,62,51,46,
71,23,1,92,
36,62,54,39,
38,52,46,46,
42,58,52,41,
33,45,45,49,
7,66,55,44,
43,61,53,42,
