
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
40,62,59,36,
40,46,45,51,
45,51,48,46,
36,60,50,42,
52,58,48,46,
92,10,2,92,
35,55,54,41,
48,44,40,59,
49,45,42,50,
48,44,45,52,
24,80,66,28,
83,15,2,100,
57,47,41,53,
32,64,58,39,
55,43,42,53,
28,66,58,40,
78,36,20,70,
9,67,61,37,
54,46,42,51,
37,63,58,36,
37,55,43,54,
22,50,45,54,
64,24,23,71,
27,69,60,35,
42,58,53,43,
69,37,30,64,
60,40,36,59,
41,47,44,53,
39,51,50,43,
51,41,36,62,
45,53,51,46,
50,54,51,44,
49,53,49,46,
32,56,48,50,
21,53,45,54,
39,47,42,54,
36,58,51,44,
38,60,54,43,
35,57,55,41,
43,49,44,53,
81,31,18,75,
50,38,41,57,
36,60,45,50,
53,53,47,46,
59,43,42,54,
56,52,40,54,
60,26,23,72,
75,25,21,73,
60,36,31,61,
31,67,57,42,
31,57,50,47,
8,82,73,26,
32,54,46,51,
44,58,52,42,
57,43,36,61,
59,45,42,52,
25,67,50,47,
46,54,46,47,
58,38,36,59,
62,40,30,64,
20,60,53,45,

32,56,47,45,
44,50,45,44,
55,39,36,57,
44,54,46,47,
34,60,51,46,
34,64,51,43,
52,46,46,48,
41,55,46,45,
37,59,58,35,
73,29,20,72,
37,47,44,50,
61,53,43,58,
71,31,26,67,
46,56,49,45,
53,47,41,54,
55,47,40,55,
55,51,46,49,
47,51,45,49,
64,38,25,64,
35,55,50,47,
46,52,49,47,
66,40,30,64,
69,37,18,73,
24,80,69,27,
49,49,41,51,
61,39,31,62,
14,68,58,40,
66,50,41,64,
23,65,63,35,
20,68,57,39,
32,52,50,44,
51,41,38,56,
35,65,48,45,
52,48,46,51,
60,42,33,62,
26,66,54,46,
34,64,59,38,
29,63,50,45,
31,51,46,53,
32,62,57,38,
44,46,40,51,
61,39,31,61,
32,62,59,33,
45,63,54,40,
66,50,38,57,
48,44,43,50,
70,32,22,71,
62,34,33,57,
55,39,37,58,
62,40,29,64,
62,46,40,62,
80,30,7,84,
42,56,48,46,
65,35,20,74,
6,78,65,33,
51,59,46,44,
30,48,40,55,
32,56,52,41,
71,25,18,75,
35,57,49,46,
51,39,40,50,
54,40,39,52,
32,60,49,46,
37,57,52,43,
65,45,32,60,
65,37,32,62,
46,46,45,48,
43,43,38,53,
61,41,38,55,
60,42,31,63,
51,45,40,54,
57,45,33,62,
38,54,55,39,
41,47,40,50,
34,54,51,42,
20,64,51,43,
49,51,45,51,
66,36,24,67,
43,53,56,39,
45,65,54,39,
48,48,47,47,
25,63,54,41,
70,34,21,70,
42,64,52,41,
35,67,53,41,
32,58,53,39,
67,37,27,65,
56,46,34,55,
20,74,68,31,
34,52,46,51,
13,73,59,40,
58,42,33,56,
57,39,35,58,
50,50,46,50,
58,46,36,58,
24,62,46,51,
67,35,27,65,
40,58,51,42,
71,33,18,75,
63,31,15,75,

52,44,36,51,
35,55,48,40,
41,51,47,44,
28,62,55,37,
21,65,58,39,
58,42,40,53,
23,69,59,34,
31,59,51,39,
38,52,48,44,
57,45,42,50,
69,23,16,74,
50,62,50,51,
54,54,45,45,
41,55,49,43,
35,61,55,40,
60,42,36,58,
76,28,23,72,
56,44,40,53,
44,56,47,42,
18,64,61,36,
41,53,51,42,
35,61,47,47,
44,62,53,38,
40,60,47,49,
26,70,65,27,
44,56,47,46,
53,37,37,57,
75,43,31,73,
26,54,48,50,
19,67,59,37,
62,34,23,64,
36,56,50,40,
60,40,34,59,
68,32,26,71,
26,76,65,28,
28,68,61,36,
17,71,65,32,
43,49,43,50,
60,36,32,60,
28,58,49,46,
46,48,44,45,
33,53,44,47,
50,42,40,51,
67,41,33,61,
75,39,26,69,
38,50,47,46,
50,54,46,46,
21,73,67,23,
50,38,31,61,
37,63,54,38,
56,50,46,56,
49,63,50,40,
32,64,59,35,
61,43,35,56,
8,71,54,44,
34,74,56,34,
54,28,28,64,
24,66,66,24,
39,55,48,43,
17,65,51,43,
53,43,34,53,
65,35,24,64,
37,49,39,54,
15,75,68,27,
57,53,47,45,
48,50,44,50,
55,39,31,60,
39,51,47,41,
33,57,48,45,
22,76,65,28,
52,44,40,53,
76,30,14,79,
39,49,49,45,
19,55,45,45,
21,53,43,50,
21,57,45,49,
28,70,61,34,
46,56,47,43,
44,52,53,42,
53,55,49,44,
38,54,49,45,
11,70,59,36,
32,74,68,22,
41,59,50,43,
42,54,39,55,
25,57,52,40,
40,62,56,36,
57,45,38,51,
9,73,61,38,
41,47,48,47,
39,45,34,63,
52,50,34,54,
45,49,50,43,
72,32,13,79,
67,35,28,65,
64,30,21,69,
40,54,47,45,
49,47,41,52,
46,52,45,48,
34,62,55,34,

55,41,31,56,
36,50,38,47,
11,73,65,26,
22,64,55,37,
18,66,64,32,
63,43,26,64,
25,55,39,54,
70,22,16,72,
46,40,41,47,
73,31,21,70,
53,45,37,49,
26,76,59,42,
37,65,54,36,
58,40,35,55,
24,62,51,44,
18,80,71,23,
45,59,47,48,
21,77,70,23,
48,48,40,48,
10,62,56,41,
16,72,67,26,
13,75,59,35,
36,68,59,32,
37,53,42,53,
61,33,29,60,
71,33,23,68,
25,63,58,34,
45,65,56,48,
58,38,31,59,
23,59,49,47,
28,68,57,29,
48,40,38,52,
81,25,10,80,
50,52,50,46,
42,56,45,48,
61,35,29,65,
20,60,51,45,
38,54,49,42,
67,35,22,67,
36,52,49,43,
18,70,64,24,
45,47,40,47,
58,38,27,62,
63,45,33,61,
65,45,35,60,
57,37,34,54,
45,57,46,46,
24,62,52,38,
65,29,20,68,
44,50,43,48,
54,52,48,54,
61,47,36,54,
34,64,59,34,
26,74,62,29,
41,46,42,52,
65,39,32,58,
53,39,33,54,
53,43,29,57,
44,50,45,45,
52,38,35,51,
56,40,31,55,
43,57,52,36,
24,58,48,42,
31,57,49,46,
58,50,40,52,
32,66,62,32,
41,55,47,40,
43,47,48,39,
19,67,60,33,
35,63,52,41,
34,62,58,34,
58,44,37,56,
53,37,37,54,
28,46,41,46,
14,60,50,43,
8,63,48,46,
56,40,32,60,
50,46,42,48,
58,38,32,60,
56,48,39,54,
25,57,51,43,
17,63,48,47,
53,45,31,58,
34,62,53,38,
54,44,37,54,
37,45,45,46,
38,58,51,41,
36,66,53,36,
10,66,56,42,
43,47,45,46,
53,37,35,59,
55,45,36,51,
65,29,25,68,
61,49,38,51,
57,49,29,62,
48,48,38,51,
28,60,57,35,
50,46,43,50,
25,69,62,31,
31,57,48,41,

43,51,41,45,
58,32,25,58,
34,50,45,43,
3,69,51,41,
47,43,39,52,
60,44,34,56,
22,73,57,36,
66,30,18,68,
75,15,8,77,
70,46,17,70,
43,49,40,46,
57,51,37,61,
72,36,16,71,
43,53,46,43,
60,40,31,56,
22,64,53,41,
36,56,48,47,
36,56,46,47,
46,44,41,47,
6,63,53,44,
58,32,25,65,
22,68,50,44,
37,59,50,41,
25,61,48,45,
35,61,52,36,
38,64,53,38,
3,79,71,21,
62,46,43,60,
37,53,42,47,
1,98,84,12,
11,73,56,30,
55,39,24,63,
69,41,20,68,
44,58,50,44,
20,68,58,35,
41,63,46,42,
16,54,42,54,
62,32,28,61,
42,58,47,41,
55,39,29,60,
36,44,43,44,
37,51,46,40,
42,52,45,44,
33,71,61,33,
69,41,29,66,
61,33,28,58,
38,62,53,39,
23,51,39,51,
44,52,43,41,
28,64,59,32,
46,60,55,46,
76,32,20,70,
32,58,49,44,
52,48,39,52,
39,56,50,39,
62,44,29,60,
24,62,53,34,
52,46,40,45,
30,64,63,26,
57,35,25,60,
26,70,64,22,
39,51,40,48,
37,43,37,52,
53,39,34,55,
58,50,42,50,
37,59,54,40,
52,44,35,51,
53,37,35,51,
52,34,34,57,
15,77,63,30,
25,65,58,34,
43,51,40,53,
58,38,33,55,
4,66,59,25,
19,55,50,42,
8,67,56,38,
77,21,16,75,
42,54,47,43,
63,33,23,66,
52,50,45,46,
58,30,27,63,
55,35,33,55,
30,70,56,31,
51,49,40,48,
74,28,13,76,
60,26,23,63,
47,53,44,43,
55,43,35,53,
9,65,56,42,
49,43,36,52,
35,53,49,44,
89,15,2,99,
58,38,33,58,
47,61,52,37,
42,66,53,36,
49,45,42,47,
22,56,47,44,
51,37,33,59,
29,55,43,50,
47,43,38,49,

34,54,45,41,
38,56,49,32,
46,40,33,52,
35,45,41,46,
58,42,27,59,
51,51,44,46,
29,64,51,42,
36,56,44,42,
60,34,28,55,
50,60,42,45,
51,39,33,51,
60,52,42,54,
31,75,60,26,
24,66,58,31,
50,48,41,46,
4,75,61,33,
17,71,58,37,
47,45,44,45,
30,56,50,37,
34,44,29,65,
55,37,34,55,
24,60,53,41,
29,59,48,43,
54,40,30,59,
18,70,57,31,
25,73,68,22,
2,87,76,16,
53,51,45,57,
43,47,45,43,
47,54,40,55,
33,47,38,48,
41,51,42,44,
71,39,20,68,
41,55,49,44,
3,71,54,39,
30,62,39,49,
20,62,57,31,
15,69,59,30,
38,56,49,39,
30,62,54,34,
60,28,19,64,
52,36,34,52,
75,19,10,77,
48,50,46,47,
67,43,25,70,
57,39,30,55,
45,51,44,48,
35,45,44,41,
48,50,41,42,
10,70,65,26,
59,47,40,60,
70,40,19,70,
20,64,52,41,
48,52,47,44,
38,49,41,48,
65,39,28,61,
17,63,53,34,
55,39,34,51,
53,39,38,50,
43,51,45,39,
42,48,45,41,
39,49,41,44,
38,48,49,36,
19,67,65,24,
41,63,53,39,
40,58,50,43,
53,41,35,51,
42,42,38,48,
46,42,43,46,
40,52,47,43,
11,73,65,27,
33,59,52,40,
30,64,56,32,
30,46,38,44,
23,51,43,49,
50,44,32,56,
57,41,34,57,
64,28,22,67,
41,53,44,45,
42,56,49,42,
41,49,43,44,
20,66,58,28,
34,62,50,37,
35,61,55,33,
56,46,37,51,
57,35,26,57,
37,53,39,48,
54,44,40,48,
31,54,47,47,
20,70,64,23,
23,61,55,38,
61,57,43,58,
38,52,48,43,
38,58,51,38,
33,67,50,39,
25,63,57,32,
16,52,40,51,
31,67,51,34,
44,46,47,42,
27,61,57,30,

20,62,50,36,
23,59,52,29,
86,8,0,90,
44,48,39,42,
30,70,59,26,
57,45,37,53,
23,64,54,39,
52,42,34,50,
51,45,32,50,
34,66,52,34,
45,45,38,46,
48,56,43,53,
42,60,51,35,
43,49,44,42,
41,51,41,46,
17,58,50,44,
28,58,45,49,
63,25,19,70,
27,51,43,44,
34,46,44,46,
30,60,54,34,
44,40,39,53,
14,70,59,30,
21,73,63,25,
9,77,62,26,
27,63,55,34,
47,46,46,41,
61,41,38,62,
54,36,34,54,
44,55,50,43,
56,30,28,55,
44,50,42,43,
58,52,41,47,
50,42,38,53,
46,39,31,58,
29,57,45,43,
50,28,14,70,
55,33,20,67,
24,64,56,32,
31,61,56,31,
76,18,6,74,
27,53,47,38,
40,58,44,41,
30,62,55,38,
68,40,31,62,
40,54,48,37,
69,29,25,66,
8,66,61,23,
45,47,34,48,
20,52,42,49,
54,56,51,47,
58,50,41,48,
59,33,22,65,
41,55,49,42,
14,67,56,33,
23,71,56,33,
1,80,60,27,
51,37,30,53,
35,55,53,35,
24,60,49,35,
30,56,51,35,
60,34,27,55,
44,42,43,42,
64,26,21,64,
56,44,37,55,
66,36,25,64,
41,49,43,43,
29,51,47,39,
27,57,51,36,
25,55,44,46,
19,57,51,41,
24,52,45,45,
48,42,38,50,
49,35,33,45,
1,71,58,34,
66,36,20,73,
22,68,58,33,
46,48,42,46,
25,61,48,41,
44,52,48,43,
15,63,53,34,
8,70,58,28,
64,32,23,64,
63,33,26,61,
32,66,53,35,
47,45,34,48,
