
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
18,48,42,55,
22,53,35,65,
71,31,2,68,
20,78,35,23,
16,69,60,40,
56,44,24,56,
22,52,39,61,
127,2,2,124,
148,18,18,145,
0,126,50,11,
16,89,81,19,
15,94,22,28,
15,123,37,15,
51,51,21,48,
60,40,16,58,
41,57,41,40,
0,391,365,0,
21,79,47,21,
0,139,64,0,
2,68,64,35,
64,36,18,64,
20,91,65,35,
53,47,47,53,
3,103,23,26,
58,42,20,58,
56,46,29,53,
67,35,18,64,
41,61,30,38,
13,87,34,28,
16,78,65,35,
0,116,86,0,
96,14,14,96,
1,122,73,1,
98,23,23,95,
0,275,260,0,
45,57,30,42,
59,43,10,56,
49,35,27,73,
41,59,33,41,
99,4,4,96,
0,110,32,13,
72,28,9,72,
72,30,18,69,
10,90,67,21,
52,50,36,49,
133,0,0,133,
17,69,61,38,
116,10,10,137,
156,59,37,192,
25,75,37,25,
65,29,18,74,
66,6,6,108,
26,76,36,23,
20,104,36,20,
1,110,93,1,
51,51,42,48,
0,1687,1088,0,
160,11,11,157,
54,51,29,53,
106,11,11,103,
52,72,72,49,
0,4087,4075,0,

122,8,8,119,
14,63,39,60,
82,20,11,79,
0,351,333,0,
879,0,0,876,
63,18,18,99,
58,47,5,55,
8,36,53,41,
0,56957,35102,0,
29,103,60,40,
42,60,30,39,
13589,0,0,13586,
55,43,0,54,
0,1627,1039,0,
0,3621,2244,0,
8,94,43,5,
69,33,26,66,
81,21,14,78,
19,106,25,18,
0,109,32,8,
37,79,15,37,
31,41,18,73,
64,25,25,85,
139,0,0,137,
84,18,8,81,
67,40,10,66,
96,9,9,93,
67,36,36,64,
38,64,37,35,
54,48,36,51,
16,64,53,46,
37,65,37,34,
1,83,78,22,
37,65,47,34,
0,150,129,0,
87,15,9,84,
21,77,60,24,
18,50,57,40,
18,48,42,55,
22,53,35,65,
56,46,17,53,
425,0,0,425,
29,60,51,49,
79,23,5,76,
22,52,39,61,
132,4,4,129,
129,37,37,126,
0,366,213,0,
4,104,96,4,
44,75,8,42,
3,135,49,3,
63,39,11,60,
60,40,16,58,
41,57,41,40,
0,3018,2992,0,
58,44,12,55,
0,772,460,0,
2,68,64,35,
35,65,47,35,
59,52,26,74,
53,47,47,53,
11,112,32,17,
67,33,11,67,
72,30,13,69,
27,75,58,24,
41,61,30,38,
23,83,30,32,
55,39,26,74,
0,726,696,0,
105,14,14,105,
50,75,26,50,
78,43,43,75,
0,700,685,0,
27,75,48,27,
59,43,10,56,
22,62,54,46,
31,71,45,28,
100,3,3,97,
197,0,0,196,
72,28,9,72,
64,38,26,61,
32,75,52,36,
41,61,47,38,
5499,0,0,5496,
17,69,61,38,
111,15,15,132,
170,45,23,206,
8,94,56,5,
65,29,18,74,
66,6,6,108,
3,101,61,3,
0,518,321,0,
0,172,155,0,
51,51,42,48,
0,8876,5568,0,
92,88,88,89,
0,114,92,0,
106,11,11,103,
37,87,87,34,
0,30347,30335,0,

94,36,36,91,
14,63,39,60,
105,3,3,102,
0,2821,2803,0,
879,0,0,876,
54,27,27,90,
68,37,5,65,
8,36,53,41,
0,288573,178472,2,
1,131,88,12,
0,593,563,0,
99626,0,0,99623,
77,21,5,76,
0,8182,5095,0,
0,17929,11010,1,
34,68,17,31,
38,64,57,35,
108,9,9,105,
5,122,41,5,
28,86,7,29,
34,82,18,34,
31,41,18,73,
74,15,15,95,
139,0,0,137,
64,38,29,61,
67,40,10,66,
84,21,21,81,
50,53,53,47,
52,50,23,49,
53,49,37,50,
28,52,41,58,
45,57,29,42,
1,83,78,22,
0,701,683,0,
0,150,129,0,
107,5,5,104,
21,77,60,24,
42,26,33,64,
18,48,42,55,
22,53,35,65,
91,14,14,88,
3301,0,0,3301,
62,27,18,82,
74,28,10,71,
22,52,39,61,
94,43,43,91,
117,49,49,114,
0,1881,1138,0,
28,89,81,28,
5,114,47,3,
14,133,47,14,
88,14,4,85,
60,40,16,58,
41,57,41,40,
0,22377,22351,0,
92,10,0,89,
0,3960,2432,4,
2,68,64,35,
29,71,53,29,
36,75,49,51,
53,47,47,53,
16,107,27,22,
87,13,8,87,
74,28,11,71,
0,677,660,0,
41,61,30,38,
13,93,40,22,
72,22,13,91,
0,726,696,0,
82,37,37,82,
76,49,0,76,
116,5,5,113,
0,700,685,0,
38,64,37,38,
59,43,10,56,
23,62,54,46,
45,57,31,42,
100,3,3,97,
1565,0,0,1564,
72,28,9,72,
76,26,14,73,
1,112,89,1,
35,67,53,32,
5499,0,0,5496,
17,69,61,38,
107,19,19,128,
146,69,60,182,
14,88,50,12,
65,29,18,74,
66,6,6,108,
25,79,39,25,
0,2664,1699,0,
19,167,150,19,
51,51,42,48,
0,44622,27485,0,
88,92,92,85,
0,114
