
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
6,75,60,39,
35,71,62,33,
56,42,37,57,
20,66,57,42,
68,40,30,65,
71,43,30,62,
19,75,60,36,
57,51,44,51,
50,52,40,54,
45,43,33,62,
54,48,38,56,
30,62,62,34,
68,36,21,74,
83,33,24,83,
6,65,52,46,
29,73,64,32,
52,44,41,55,
70,36,24,65,
0,83,72,27,
17,73,67,29,
18,70,64,34,
36,62,52,44,
55,49,44,49,
48,58,50,45,
48,52,42,54,
44,56,46,49,
39,67,56,37,
64,51,44,62,
34,64,55,40,
48,50,49,46,
37,51,45,52,
27,61,56,36,
29,51,46,53,
36,54,49,47,
37,57,54,40,
39,57,53,44,
52,42,37,59,
34,72,61,33,
51,57,42,51,
33,55,49,42,
53,49,41,51,
41,61,47,46,
88,24,6,87,
50,56,44,50,
47,51,48,46,
39,49,47,52,
58,40,42,53,
26,70,63,34,
52,40,33,60,
24,68,59,40,
51,45,42,54,
78,30,13,80,
7,81,75,24,
50,48,45,52,
43,61,53,41,
55,49,44,52,
49,55,51,45,
52,52,45,49,
62,46,38,58,
45,51,49,46,
68,43,25,85,

74,38,27,66,
8,71,64,32,
65,45,26,62,
66,44,32,62,
26,70,63,33,
43,57,48,48,
38,56,55,42,
40,52,47,49,
39,57,51,45,
35,67,59,37,
10,75,60,40,
45,51,47,48,
25,75,62,32,
5,73,57,40,
57,41,32,59,
60,42,26,68,
4,82,71,29,
56,46,35,57,
24,62,54,40,
46,33,36,61,
36,68,55,38,
63,39,32,61,
53,37,37,57,
59,37,29,61,
27,57,44,51,
24,66,54,43,
59,39,32,61,
38,46,36,53,
41,67,53,38,
61,51,41,52,
77,21,14,82,
29,61,54,36,
25,65,55,38,
15,75,65,29,
44,46,42,52,
45,55,49,48,
58,42,40,53,
28,68,62,34,
35,53,50,47,
2,87,69,30,
39,55,45,50,
68,32,25,68,
31,53,45,52,
53,55,47,47,
44,64,50,42,
7,89,69,27,
51,53,45,50,
46,52,39,54,
49,47,44,47,
51,49,43,50,
17,69,66,30,
43,61,51,42,
45,75,65,40,
16,69,56,42,
27,59,50,46,
58,48,42,49,
30,74,61,28,
26,59,49,49,
14,72,64,32,
50,34,29,66,
32,60,58,37,
47,57,52,41,
6,90,79,15,
43,53,50,46,
45,57,49,45,
28,66,51,42,
57,58,49,56,
20,68,54,41,
63,37,29,64,
24,60,56,39,
47,49,40,48,
15,55,49,50,
55,39,29,64,
38,54,49,45,
42,60,50,43,
46,46,38,56,
46,56,45,49,
34,68,52,41,
14,64,55,36,
22,66,52,40,
19,81,66,25,
66,48,38,54,
67,37,32,62,
15,71,62,32,
29,51,49,50,
30,58,52,43,
51,43,36,60,
61,37,30,59,
21,65,57,42,
40,56,55,41,
40,72,58,33,
43,47,46,51,
82,24,14,79,
47,51,42,52,
49,57,44,51,
78,28,11,83,
46,52,48,46,
27,71,60,36,
32,56,46,49,
65,54,40,66,

43,61,48,45,
14,57,53,43,
60,50,35,53,
45,61,50,44,
32,60,51,45,
29,63,50,46,
13,71,65,32,
37,49,47,48,
46,42,36,60,
11,77,62,34,
34,54,49,50,
48,44,44,50,
7,85,66,26,
3,84,64,33,
62,38,24,66,
43,59,47,45,
4,85,68,32,
58,46,34,57,
48,42,37,50,
40,47,48,44,
53,45,39,54,
43,59,52,40,
57,43,30,59,
42,50,46,44,
53,45,33,53,
34,54,44,52,
71,39,21,66,
32,60,52,32,
64,44,34,57,
78,34,21,72,
62,42,33,59,
29,57,51,38,
2,82,69,24,
12,70,56,38,
26,64,54,38,
45,53,52,43,
22,72,63,29,
9,69,56,40,
17,65,62,34,
19,66,46,53,
32,60,56,39,
43,55,47,46,
65,31,19,70,
68,40,31,63,
27,73,61,31,
4,90,65,31,
59,45,40,55,
42,56,50,42,
39,49,42,49,
34,62,57,36,
29,49,44,52,
36,64,52,41,
60,56,50,55,
10,69,61,37,
22,60,51,43,
31,71,58,33,
35,61,44,45,
29,60,54,42,
34,58,54,38,
30,54,48,45,
41,51,51,44,
57,45,36,56,
22,68,54,40,
34,56,50,46,
37,63,60,34,
49,45,39,53,
64,49,43,62,
12,69,52,43,
51,47,44,49,
50,48,37,50,
54,44,37,49,
18,50,49,50,
48,54,46,42,
23,65,57,36,
52,48,38,53,
62,38,25,65,
27,67,55,38,
21,71,50,43,
9,65,54,37,
13,64,44,48,
27,73,58,33,
49,59,46,46,
64,38,26,67,
10,70,60,34,
3,71,67,31,
62,28,26,65,
60,42,35,57,
43,53,49,40,
14,58,45,54,
31,63,60,35,
43,61,51,40,
51,49,41,51,
72,34,18,75,
45,51,49,44,
62,44,34,61,
40,66,58,35,
24,66,60,34,
34,58,50,46,
22,66,59,34,
68,53,41,64,

43,55,47,45,
32,49,49,42,
58,52,38,50,
48,54,43,51,
21,63,50,46,
66,30,27,67,
3,75,63,34,
25,51,45,49,
63,33,24,68,
10,78,63,33,
54,48,42,50,
40,48,47,47,
28,63,49,42,
0,87,61,36,
53,45,38,52,
40,58,52,40,
51,52,42,51,
42,54,43,48,
35,53,49,38,
18,63,61,31,
34,60,58,34,
76,26,20,72,
40,56,45,43,
41,51,45,43,
67,31,21,65,
22,60,54,41,
50,56,42,45,
23,65,55,29,
36,64,50,41,
71,41,30,63,
75,29,23,69,
46,44,41,45,
37,45,36,56,
31,51,36,58,
5,77,63,29,
59,39,37,57,
31,59,48,44,
41,47,44,46,
10,64,57,39,
7,81,60,39,
7,77,69,26,
20,70,58,35,
77,34,19,85,
68,42,29,64,
59,43,33,54,
24,68,42,54,
68,36,29,66,
33,53,45,47,
26,56,48,41,
33,51,40,53,
20,58,53,39,
61,33,22,70,
58,58,50,55,
20,53,42,56,
33,51,47,45,
36,62,50,41,
53,43,35,51,
24,57,49,47,
57,31,27,63,
39,45,43,48,
56,38,37,56,
37,55,43,49,
55,39,33,56,
55,43,35,56,
51,47,45,49,
36,58,55,37,
88,33,11,91,
33,54,46,43,
57,41,32,59,
32,56,51,36,
64,34,22,64,
42,38,38,54,
26,70,60,28,
