
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,1,1,

specie1,specie2,specie3,specie4,specie5,specie6,
2,0,28,1,2335,4044,
0,12,8,10,2521,4093,
0,12,5,3,2480,3950,
1,22,6,13,2507,4002,
0,10,9,1,2517,3924,
0,11,4,7,2504,3904,
0,1,0,26,2512,4051,
1,18,17,5,2460,3928,
4,3,19,12,2396,4059,
0,4,1,32,2408,3880,
1,8,0,14,2497,3937,
0,14,7,8,2455,4029,
4,10,12,15,2410,3951,
0,1,5,33,2379,4040,
1,10,4,23,2415,3902,
0,1,19,3,2376,3928,
8,4,15,1,2413,3905,
0,1,11,14,2462,3977,
2,17,1,13,2455,3965,
3,0,1,13,2449,3931,
2,16,16,29,2471,4023,
4,4,6,33,2398,4039,
2,17,6,23,2389,3981,
0,2,4,10,2456,3991,
3,9,5,28,2493,3953,
1,3,2,11,2483,3961,
2,3,2,7,2456,3976,
7,3,2,45,2472,3966,
1,1,22,17,2363,3920,
5,13,14,22,2391,3958,

9,13,12,45,3047,4919,
0,6,22,33,3081,4975,
3,4,3,40,3039,5003,
0,37,11,7,3073,4945,
2,30,4,28,3196,4910,
3,2,1,29,3020,4857,
1,15,4,12,3069,4919,
0,12,0,68,2964,4842,
2,0,1,14,3031,4996,
1,8,8,12,3090,4902,
6,17,6,2,3111,4801,
3,16,3,5,3106,4957,
2,9,0,27,3125,4884,
0,13,4,11,3003,4823,
7,2,0,20,3030,4920,
0,0,13,35,3080,4898,
0,18,1,16,3017,4917,
0,46,36,2,3031,5018,
4,10,4,25,2970,4886,
0,1,39,28,3037,4901,
0,33,3,1,3083,4892,
0,8,18,77,3096,5121,
1,8,5,22,3059,4903,
1,15,7,52,3068,4978,
0,0,7,27,3045,5031,
0,8,6,9,3055,4931,
1,9,0,8,3054,5039,
0,6,9,13,3143,4987,
1,17,11,4,3067,5042,
2,9,5,0,3125,4958,
1,16,2,6,3131,5005,
3,2,7,12,3074,4969,
1,10,11,37,3026,4921,
1,3,6,0,3115,4825,
0,1,3,25,3032,4971,
3,12,4,16,3080,4864,
4,8,13,7,3016,4961,
3,9,8,64,3108,5035,
0,5,6,0,3032,5129,
0,12,2,8,3042,5024,
6,1,22,31,3026,4898,
1,0,4,30,2996,4882,
3,2,16,3,2945,4904,
0,3,18,3,3110,4946,
1,11,12,25,3061,4816,
3,4,12,9,3118,5045,
1,2,8,15,3142,4932,
7,2,4,11,3075,4872,
1,4,13,20,3047,5044,
2,5,1,0,3067,5062,
1,6,0,5,2951,5080,
0,1,28,23,3020,4959,
0,40,13,7,2983,4989,
1,6,3,23,2959,4944,
1,12,0,90,2957,5127,
5,9,10,70,2950,5047,
15,7,12,14,3052,4931,
2,16,1,37,3007,4841,
2,2,5,9,3086,4998,
0,5,13,45,3023,4908,
0,3,2,13,3036,4956,
0,5,18,6,3116,4900,
0,14,4,1,3057,5035,
1,0,2,5,3025,5067,
0,18,21,5,3105,4902,
2,4,1,14,3025,4893,
0,31,1,14,3056,4983,
2,7,3,19,3142,4796,
3,44,2,55,2995,4919,
5,0,1,29,3101,4995,
2,2,19,3,2893,5070,
0,4,5,19,3138,5048,
1,4,2,7,3097,4969,
0,27,10,3,3066,5007,
1,6,0,1,3098,4949,
0,15,1,2,3107,4876,
2,3,8,30,3145,5025,
1,3,19,0,3056,4897,
4,2,7,22,3014,5045,
1,13,9,31,3030,4904,
0,2,4,31,3091,4938,
0,1,9,8,3081,4972,
0,1,0,31,3043,4913,
0,7,5,9,2982,4989,
0,5,3,11,3048,4931,
0,1,0,0,2968,4907,
6,6,4,27,3031,4925,
0,1,2,19,3134,5020,
0,2,0,1,3109,4913,
5,1,14,8,3054,4874,
2,19,0,7,3064,5021,
3,3,9,14,3010,5007,
2,11,1,10,3002,4957,
1,4,17,23,3058,4974,
3,6,7,19,3107,4940,
0,3,1,5,3037,4938,
2,13,14,18,3056,4958,
9,1,3,10,3082,5003,
0,4,13,3,2982,4895,
3,10,19,4,3004,4959,

6,2,9,72,3657,5922,
2,2,3,52,3671,5922,
0,0,10,38,3628,5954,
0,22,8,21,3665,5972,
1,21,0,34,3795,5842,
4,9,2,18,3667,5887,
0,23,13,8,3653,5896,
3,17,6,62,3587,5815,
5,7,9,20,3634,5970,
2,5,1,17,3739,5892,
5,6,3,14,3731,5781,
0,6,13,6,3720,5963,
0,16,11,0,3750,5879,
0,9,4,37,3617,5781,
7,12,0,44,3661,5918,
1,4,2,28,3691,5827,
0,24,5,10,3569,5921,
0,49,26,4,3682,5945,
1,2,9,34,3572,5909,
1,1,22,2,3633,5861,
0,34,11,2,3703,5871,
0,1,13,109,3697,6143,
0,8,33,15,3665,5843,
3,16,4,29,3689,5946,
1,0,0,21,3658,6078,
1,0,18,12,3628,5972,
1,13,12,4,3664,6003,
1,4,12,4,3772,5937,
1,6,2,10,3665,6022,
1,6,0,20,3719,5934,
3,24,17,5,3754,5998,
2,6,23,33,3681,5956,
0,3,6,26,3661,5931,
0,3,2,12,3725,5847,
1,3,5,17,3640,5969,
1,8,0,9,3640,5818,
1,1,0,3,3597,5961,
5,3,11,65,3700,6027,
1,8,8,0,3631,6068,
0,33,22,7,3672,6040,
7,1,6,45,3620,5929,
2,16,1,41,3607,5839,
1,8,18,4,3548,5835,
2,1,11,0,3718,5982,
0,2,0,21,3670,5831,
1,2,1,4,3721,5980,
2,4,4,7,3748,5993,
7,5,4,20,3720,5843,
0,13,13,37,3616,6047,
0,5,1,6,3653,6034,
0,4,9,6,3554,6026,
0,13,70,4,3643,5987,
1,33,6,24,3613,6037,
0,9,22,23,3570,5875,
3,4,3,110,3565,6132,
6,14,5,60,3541,6039,
14,0,1,0,3601,5957,
1,19,3,22,3622,5867,
6,0,18,2,3717,5983,
2,0,13,58,3620,5921,
1,1,3,32,3628,5975,
1,5,7,9,3749,5857,
0,9,2,3,3692,6033,
2,5,0,12,3628,6042,
0,4,2,11,3709,5928,
1,3,8,23,3676,5899,
3,16,6,20,3665,5950,
0,2,15,4,3723,5821,
2,41,2,54,3610,5905,
7,2,0,34,3702,6039,
0,6,13,1,3483,6097,
0,2,14,9,3734,6055,
0,6,12,0,3688,5997,
0,42,7,26,3713,5958,
1,2,2,17,3691,5895,
1,21,14,6,3720,5879,
0,3,1,23,3756,5945,
0,2,11,6,3688,5847,
5,3,5,5,3610,6046,
1,3,8,23,3634,5897,
0,0,2,24,3697,5895,
0,8,12,12,3640,5960,
0,0,6,37,3644,5928,
0,1,9,8,3613,5958,
2,3,0,28,3647,5977,
0,8,5,15,3613,5871,
5,0,4,45,3624,5883,
0,2,2,37,3773,6025,
0,6,7,11,3723,5924,
5,4,10,12,3644,5855,
1,27,2,25,3750,6023,
0,3,6,39,3564,6028,
0,1,6,10,3587,5990,
0,10,17,3,3667,5925,
4,15,25,19,3720,5939,
0,0,13,16,3626,5923,
1,30,1,28,3640,5952,
8,3,10,3,3715,5967,
2,3,16,0,3584,5896,
2,4,0,17,3601,5966,

6,1,4,58,4224,6891,
0,0,4,30,4298,6908,
0,2,0,22,4219,6976,
1,9,4,19,4303,6953,
1,20,10,53,4396,6844,
3,5,11,26,4340,6896,
1,5,2,17,4224,6885,
1,28,6,69,4204,6827,
4,5,7,33,4247,6969,
1,5,6,15,4345,6877,
4,7,7,5,4354,6809,
2,3,29,22,4320,6950,
1,10,8,26,4391,6880,
0,4,0,36,4194,6770,
8,14,8,42,4289,6948,
0,3,3,20,4302,6822,
0,16,2,10,4189,6951,
0,52,4,12,4343,6928,
2,2,4,44,4182,6917,
1,4,21,0,4273,6888,
1,10,0,38,4296,6872,
0,8,5,129,4307,7115,
0,0,9,20,4283,6827,
3,5,8,25,4294,6961,
0,0,6,26,4295,7047,
0,6,1,13,4199,7000,
1,4,5,7,4251,6984,
2,11,8,19,4411,6893,
0,3,8,21,4314,7033,
3,3,2,12,4311,6891,
2,5,6,0,4351,7056,
0,2,0,31,4308,6940,
2,14,1,24,4303,6936,
0,1,2,0,4304,6881,
2,7,11,18,4258,6948,
1,5,1,19,4258,6782,
2,8,14,11,4267,6897,
3,18,26,48,4294,7004,
1,10,0,13,4225,7042,
0,34,13,18,4288,7079,
7,5,12,23,4217,6917,
2,22,1,27,4197,6834,
0,11,3,21,4171,6871,
1,5,1,9,4331,7061,
0,2,12,12,4299,6828,
1,1,2,9,4315,6990,
0,5,0,9,4374,6975,
6,14,3,33,4358,6797,
1,2,22,51,4223,7063,
0,1,3,12,4206,7022,
0,5,11,31,4177,7052,
2,13,83,20,4237,6988,
1,35,2,18,4204,6993,
0,8,16,29,4173,6875,
0,13,1,96,4171,7111,
4,27,0,53,4128,7026,
16,9,6,6,4257,6974,
0,14,3,0,4240,6874,
4,1,5,2,4340,6983,
2,1,4,51,4227,6969,
0,4,6,36,4218,6948,
0,6,8,26,4333,6920,
1,5,4,3,4307,7024,
1,9,1,10,4257,7094,
1,2,2,10,4353,6944,
0,8,1,18,4253,6879,
2,12,0,10,4297,6929,
1,10,25,3,4313,6858,
2,34,5,60,4305,6840,
6,9,7,30,4328,7016,
0,16,4,15,4066,7072,
0,8,22,22,4345,6982,
0,2,2,14,4269,6987,
0,33,1,54,4301,6930,
0,1,9,8,4278,6784,
1,9,5,8,4325,6859,
0,5,9,32,4347,6941,
0,15,27,0,4269,6855,
3,2,0,0,4160,7019,
0,4,5,2,4232,6919,
0,7,7,2,4363,6925,
0,8,10,43,4233,6998,
3,0,7,47,4231,6938,
1,2,2,8,4223,6947,
0,4,3,43,4273,6970,
0,1,12,26,4218,6826,
6,1,0,30,4175,6921,
0,16,15,36,4379,7025,
1,10,5,13,4340,6895,
5,2,11,13,4238,6878,
0,18,18,33,4370,7009,
0,0,0,69,4188,6991,
0,3,22,12,4166,7002,
0,12,2,13,4277,6934,
4,17,28,12,4353,6934,
0,4,5,15,4258,6937,
2,3,8,13,4260,6942,
6,6,5,1,4294,6937,
4,4,1,29,4185,6872,
3,10,12,7,4189,6984,

5,5,28,42,4830,7819,
0,0,3,34,4939,7880,
0,10,4,46,4832,7981,
2,21,1,15,4921,7862,
2,10,0,52,5032,7857,
4,5,3,39,4913,7872,
1,4,7,9,4882,7860,
3,19,28,57,4866,7819,
2,2,7,10,4871,7958,
0,16,0,18,4890,7898,
4,0,2,6,4926,7790,
1,4,25,34,4933,7971,
3,7,0,0,5028,7927,
0,25,2,63,4821,7764,
8,20,2,43,4854,7940,
0,3,1,5,4885,7816,
1,5,8,11,4784,7937,
0,45,10,16,4954,7970,
2,7,33,14,4792,7928,
1,17,3,2,4835,7812,
0,19,13,48,4917,7863,
1,7,21,121,4905,8119,
2,1,1,35,4897,7816,
2,3,25,21,4886,7992,
1,0,1,0,4941,8026,
0,8,3,1,4800,8000,
0,3,0,10,4847,7964,
0,0,3,37,5025,7862,
0,7,12,34,4935,8011,
0,0,7,25,4908,7809,
0,9,2,2,4954,8028,
0,0,24,40,4902,7897,
1,10,1,37,4903,7934,
0,7,15,7,4881,7843,
1,4,6,5,4840,7980,
0,2,5,35,4870,7768,
5,11,7,8,4865,7867,
2,5,10,33,4917,7969,
0,10,25,17,4848,8007,
0,22,6,12,4876,8062,
6,14,1,44,4804,7911,
3,3,9,5,4767,7828,
0,5,2,13,4746,7885,
0,1,7,8,4951,8043,
0,2,8,6,4920,7831,
2,1,0,14,4935,7948,
3,0,21,14,4988,7953,
7,20,1,17,4959,7836,
0,11,12,52,4815,8021,
0,6,6,9,4792,7997,
0,14,6,24,4772,8065,
2,5,67,20,4845,8006,
1,29,3,18,4789,7995,
1,6,10,43,4774,7848,
0,25,1,79,4827,8085,
5,28,11,11,4776,8033,
17,8,23,1,4825,7975,
0,10,19,24,4855,7831,
4,0,14,10,4964,7977,
0,10,10,19,4847,7917,
0,0,15,30,4807,7898,
1,8,1,9,4927,7896,
1,2,2,4,4903,8043,
0,2,20,0,4875,8020,
0,1,3,22,4987,7918,
2,11,2,30,4881,7910,
1,14,6,3,4911,7904,
0,7,14,15,4922,7819,
3,42,10,66,4933,7852,
5,8,0,32,4914,8043,
0,12,10,19,4688,8139,
0,4,34,7,4966,7936,
0,3,2,13,4881,7971,
1,15,6,36,4908,7931,
0,6,7,8,4842,7755,
2,2,8,1,4956,7846,
0,0,29,25,4992,7934,
2,11,49,13,4882,7817,
0,1,12,9,4755,8035,
3,6,3,21,4830,7877,
1,16,2,12,4942,7903,
1,0,8,42,4830,7965,
2,9,18,35,4848,7973,
0,0,2,3,4816,7932,
1,1,1,60,4869,8000,
0,4,17,29,4837,7824,
7,7,14,51,4774,7922,
1,19,6,15,4999,7989,
0,1,2,2,4982,7884,
6,14,10,0,4862,7899,
0,1,6,38,4999,7967,
0,10,13,51,4764,7977,
1,5,9,17,4797,8037,
2,5,3,17,4884,7904,
1,21,29,7,4928,7950,
3,1,4,11,4840,7932,
1,13,1,5,4907,8009,
6,21,3,14,4914,7930,
3,3,7,17,4797,7867,
1,8,13,9,4815,7979,

5,4,6,10,5478,8870,
0,21,0,24,5574,8897,
0,29,3,43,5486,9029,
0,25,0,9,5526,8898,
0,12,6,42,5674,8838,
4,8,2,31,5562,8843,
0,4,5,41,5481,8832,
2,28,9,46,5524,8765,
1,0,2,12,5479,8924,
1,10,2,32,5494,8893,
5,5,16,18,5542,8795,
0,14,2,6,5541,8917,
1,18,9,6,5641,8863,
0,22,3,41,5469,8713,
8,8,2,48,5441,8886,
1,15,4,1,5528,8844,
2,1,9,2,5352,8944,
1,53,6,3,5551,8926,
1,2,15,9,5368,8921,
0,13,0,29,5434,8819,
1,20,9,60,5526,8869,
3,5,16,128,5476,9124,
3,0,10,17,5538,8801,
4,8,10,1,5495,8946,
