
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,
5,5,5,5,

6,5,4,5,
6,5,4,5,
5,4,5,8,
5,3,7,9,
5,5,6,4,
5,4,5,8,
5,4,7,6,
5,5,5,5,
5,7,7,4,
5,6,8,6,
5,6,7,7,
6,5,4,5,
5,5,5,5,
5,7,7,4,
5,6,7,7,
5,6,7,7,
5,5,7,3,
6,4,4,8,
5,6,7,7,
5,5,6,4,
5,7,7,4,
5,4,8,5,
6,4,4,8,
5,7,9,2,
6,4,8,11,
5,4,7,6,
5,4,6,7,
6,4,4,8,
6,7,7,3,
5,6,7,7,
5,4,6,7,
6,4,4,8,
6,5,4,5,
5,6,11,3,
6,5,4,5,
5,5,7,3,
5,2,7,12,
5,2,5,14,
6,5,4,5,
5,6,9,5,
5,4,8,5,
5,5,8,9,
6,5,4,5,
5,4,5,8,
5,3,6,10,
6,5,5,4,
5,6,8,6,
6,5,4,5,
5,4,5,8,
5,7,9,9,
6,5,4,5,
6,5,4,5,
5,5,6,4,
6,6,7,6,
6,4,4,8,
5,4,6,7,
5,6,8,6,
5,5,5,5,
6,5,4,5,
5,3,7,9,
6,5,4,5,
5,5,8,9,
5,7,7,4,
5,3,7,9,
6,3,4,11,
6,6,6,7,
5,3,7,9,
5,4,6,7,
5,5,7,3,
5,4,6,7,
6,5,4,5,
5,4,8,5,
5,6,10,4,
5,4,7,6,
5,4,6,7,
5,7,9,2,
6,9,9,2,
5,5,9,8,
5,5,8,9,
6,6,6,7,
5,1,6,16,
5,4,6,7,
5,5,6,4,
5,4,6,7,
6,5,6,3,
5,7,7,4,
6,4,4,8,
6,5,4,5,
6,5,4,5,
5,7,8,3,
5,4,6,7,
5,4,7,6,
6,5,4,5,
5,4,6,7,
6,7,6,4,
5,6,8,6,
5,4,5,8,
5,7,9,9,
5,4,6,7,
5,7,8,3,

5,6,7,7,
6,5,4,5,
5,3,6,10,
6,3,6,9,
5,4,8,5,
6,2,5,13,
5,6,11,3,
5,4,6,7,
6,9,8,3,
5,9,12,7,
5,4,8,12,
5,7,7,4,
5,5,5,5,
5,5,7,10,
6,6,7,6,
6,5,6,10,
5,3,8,8,
6,4,4,8,
6,10,11,4,
5,5,8,9,
5,6,9,5,
5,5,11,6,
5,6,7,7,
5,8,13,2,
6,6,10,10,
6,4,6,6,
5,3,6,10,
6,6,6,7,
5,8,10,5,
5,10,12,4,
5,3,6,10,
6,4,4,8,
6,5,4,5,
5,5,12,5,
6,5,4,5,
5,3,10,6,
6,2,8,10,
6,2,4,14,
6,7,6,4,
5,1,10,19,
6,3,8,7,
5,6,10,11,
5,9,9,3,
5,4,7,13,
6,3,5,10,
5,6,8,6,
5,6,9,5,
5,7,9,2,
6,4,4,8,
5,6,9,12,
6,5,4,5,
5,9,10,2,
5,1,7,15,
6,6,7,6,
6,4,4,8,
5,2,7,12,
5,5,9,8,
5,5,6,4,
6,5,4,5,
6,3,6,9,
6,5,4,5,
5,4,9,11,
6,7,6,4,
6,3,6,9,
6,3,4,11,
6,6,6,7,
5,1,7,15,
5,2,8,18,
5,4,7,6,
6,4,5,7,
6,7,6,4,
5,2,9,10,
6,5,9,7,
6,2,7,11,
6,4,5,7,
6,7,8,2,
5,11,12,1,
5,5,10,7,
6,4,7,12,
6,6,6,7,
6,0,5,19,
6,6,7,6,
5,4,8,12,
6,7,9,8,
5,10,13,3,
5,8,10,5,
6,6,6,7,
5,7,7,4,
6,5,4,5,
5,9,11,1,
6,3,6,9,
6,2,6,12,
5,5,7,10,
5,1,8,14,
6,9,8,3,
5,6,8,6,
5,4,8,5,
5,7,9,9,
6,3,6,9,
5,11,12,1,

5,8,11,4,
6,5,4,5,
6,5,7,9,
6,3,6,9,
5,2,9,10,
6,2,5,13,
5,5,13,11,
5,4,6,7,
5,10,11,5,
5,7,12,13,
6,3,8,14,
5,7,8,3,
6,5,4,5,
6,5,6,10,
6,8,9,5,
5,5,11,13,
6,1,8,13,
6,4,4,8,
6,12,13,3,
6,5,7,9,
5,5,9,8,
5,2,11,15,
5,6,9,5,
5,5,14,10,
5,8,13,9,
6,4,6,6,
6,4,7,12,
5,7,9,9,
6,8,9,5,
6,10,11,4,
5,4,8,12,
6,4,4,8,
5,7,7,4,
5,5,12,5,
5,7,7,4,
5,1,12,10,
6,2,8,10,
5,5,9,15,
6,7,6,4,
6,1,10,18,
6,3,8,7,
5,6,13,15,
6,9,10,1,
5,3,7,16,
6,5,7,9,
6,6,7,6,
6,6,9,4,
6,7,8,2,
6,4,4,8,
5,8,12,10,
6,7,6,4,
6,8,9,5,
5,0,8,17,
5,8,11,4,
6,8,8,6,
5,2,8,11,
5,9,14,5,
6,4,5,7,
6,6,6,7,
6,3,6,9,
6,6,6,7,
5,6,11,10,
6,9,8,3,
5,5,10,7,
6,3,4,11,
5,8,9,6,
5,2,9,17,
5,1,8,21,
6,4,7,5,
6,4,5,7,
5,7,9,9,
6,1,9,12,
6,5,9,7,
5,4,11,9,
5,8,11,4,
5,7,12,6,
5,14,16,2,
6,4,10,9,
5,6,12,9,
5,9,11,8,
6,2,7,18,
5,8,12,3,
5,4,9,11,
5,9,13,6,
5,9,14,5,
5,7,11,7,
6,6,6,7,
5,9,9,3,
5,5,9,8,
6,8,11,3,
6,4,8,11,
5,3,11,12,
5,4,7,13,
6,0,8,19,
5,11,11,2,
6,6,8,5,
5,3,8,8,
5,7,11,7,
6,5,9,7,
5,9,14,12,

6,7,11,6,
6,9,8,3,
6,5,7,9,
6,4,8,11,
6,4,11,8,
5,4,10,17,
6,5,12,11,
6,4,5,7,
6,10,10,5,
5,4,14,20,
6,5,11,12,
5,7,8,3,
6,8,8,6,
6,5,6,10,
6,8,9,5,
6,4,10,16,
5,3,12,11,
6,6,6,7,
6,13,15,5,
6,5,7,9,
6,4,8,11,
5,0,11,24,
5,4,11,9,
5,5,15,9,
6,7,13,11,
5,5,9,8,
5,5,11,13,
6,7,11,6,
6,10,12,3,
6,10,11,4,
5,6,10,11,
6,6,6,7,
5,7,7,4,
6,4,11,8,
5,6,7,7,
5,0,12,19,
6,4,10,9,
6,5,8,15,
5,11,11,2,
6,1,10,18,
6,3,8,7,
5,6,15,13,
