4.52078e+06,

4.52078e+06,
4.84364e+06,

4.52078e+06,
4.84364e+06,
4.75981e+06,

4.52078e+06,
4.84364e+06,
4.75981e+06,
4.78613e+06,

4.52078e+06,
4.84364e+06,
4.75981e+06,
4.78613e+06,
4.73664e+06,

4.52078e+06,
4.84364e+06,
4.75981e+06,
4.78613e+06,
4.73664e+06,
4.78321e+06,

4.52078e+06,
4.84364e+06,
4.75981e+06,
4.78613e+06,
4.73664e+06,
4.78321e+06,
4.80318e+06,

4.52078e+06,
4.84364e+06,
4.75981e+06,
4.78613e+06,
4.73664e+06,
4.78321e+06,
4.80318e+06,
4.70268e+06,

4.52078e+06,
4.84364e+06,
4.75981e+06,
4.78613e+06,
4.73664e+06,
4.78321e+06,
4.80318e+06,
4.70268e+06,
4.71734e+06,

4.52078e+06,
4.84364e+06,
4.75981e+06,
4.78613e+06,
4.73664e+06,
4.78321e+06,
4.80318e+06,
4.70268e+06,
4.71734e+06,
4.82225e+06,

