
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
342,354,61,67,
329,393,11,36,
421,385,100,82,
354,374,27,37,
373,365,34,30,
379,359,41,31,
493,507,36,43,
419,445,113,126,
329,419,51,96,
313,413,6,44,
364,370,52,55,
332,360,87,101,
401,441,38,58,
440,426,102,95,
307,353,16,39,
392,388,45,43,
464,438,33,20,
295,321,70,83,
283,299,43,51,
488,468,55,45,
279,363,48,90,
376,394,21,30,
365,401,26,44,
416,412,66,64,
408,328,31,1,
450,404,80,57,
277,339,3,11,
346,334,24,18,
384,414,29,44,
381,379,20,19,
194,320,24,87,
391,329,29,2,
356,312,66,44,
379,395,51,59,
458,464,72,75,
349,411,11,42,
350,428,61,100,
342,428,56,99,
434,408,93,80,
289,301,42,48,
350,474,50,112,
369,417,50,74,
367,395,53,67,
296,332,45,63,
352,354,31,32,
432,452,68,78,
409,359,26,1,
385,305,55,15,
447,483,13,31,
429,385,53,31,
521,511,56,51,
337,373,89,107,
491,437,64,37,
381,427,21,44,
404,394,52,47,
363,471,2,49,
507,391,77,19,
368,416,54,78,
320,362,58,79,
268,368,17,67,
370,372,10,11,

642,660,67,76,
493,483,76,71,
492,434,47,18,
589,635,50,73,
502,560,63,92,
425,381,29,13,
494,434,86,56,
670,508,73,0,
488,466,59,48,
574,478,94,46,
477,515,7,26,
471,485,8,15,
469,541,4,37,
521,563,83,104,
562,590,1,3,
521,573,5,30,
491,515,89,101,
581,549,77,61,
516,522,95,98,
511,501,84,79,
531,539,65,69,
538,452,69,26,
521,489,68,52,
520,564,39,61,
568,566,36,35,
523,525,27,28,
403,403,50,50,
516,524,54,58,
535,579,33,55,
531,549,28,37,
527,575,63,87,
476,546,40,75,
426,484,18,47,
507,443,40,8,
477,513,100,118,
451,423,68,54,
445,375,68,33,
502,504,54,55,
644,546,22,6,
499,493,63,60,
441,485,34,49,
545,533,109,103,
424,484,9,31,
547,555,32,36,
491,473,37,28,
586,620,2,3,
500,524,119,131,
415,505,46,91,
359,473,23,68,
469,503,63,80,
531,501,91,76,
498,572,28,65,
545,547,99,100,
421,495,5,42,
564,514,49,24,
574,566,9,5,
451,471,73,83,
398,440,50,71,
589,551,82,63,
422,498,54,92,
493,521,10,24,
460,464,35,37,
530,534,61,63,
562,476,53,20,
572,528,96,74,
353,445,1,12,
450,532,23,64,
511,551,9,29,
539,531,29,25,
274,434,8,87,
479,489,32,43,
429,441,42,48,
445,447,56,57,
559,561,75,76,
442,480,25,44,
482,554,60,96,
467,555,63,107,
502,478,104,92,
406,472,30,63,
461,565,45,97,
498,584,23,66,
479,495,54,62,
441,461,45,55,
478,462,63,55,
512,572,59,89,
529,485,45,34,
487,479,18,14,
557,629,30,66,
596,562,58,41,
606,604,44,43,
491,503,65,71,
636,594,67,46,
500,554,15,42,
546,496,57,32,
474,574,20,55,
578,498,47,7,
450,512,36,67,
390,408,80,89,
408,516,9,63,
496,524,32,46,

726,776,57,82,
589,577,63,57,
606,538,50,16,
689,771,30,71,
655,651,90,88,
569,495,36,26,
625,551,105,68,
783,663,65,19,
623,643,33,43,
677,559,107,48,
590,654,3,31,
588,628,9,24,
580,682,0,33,
667,723,93,121,
618,712,3,28,
676,704,6,9,
582,586,99,101,
727,713,80,73,
567,587,103,113,
714,688,74,61,
644,664,34,44,
629,583,45,22,
629,601,51,37,
624,638,50,57,
657,723,14,47,
694,690,38,36,
474,526,15,41,
649,617,85,69,
674,724,41,66,
627,649,19,30,
657,727,27,62,
568,686,12,71,
533,627,16,63,
612,612,35,35,
603,655,98,124,
563,517,92,69,
520,458,38,7,
620,574,69,46,
806,672,29,0,
589,591,69,70,
566,570,23,18,
696,682,104,97,
555,619,20,44,
631,607,30,18,
574,608,46,63,
728,774,9,19,
604,650,91,114,
515,629,22,79,
467,605,20,77,
677,723,52,75,
641,665,78,90,
606,662,35,63,
666,662,94,92,
559,629,8,25,
673,581,53,7,
715,693,10,1,
576,616,90,110,
482,512,59,74,
682,640,74,53,
599,673,65,102,
578,588,6,11,
608,616,31,35,
645,663,37,46,
652,562,57,22,
698,642,101,73,
464,516,2,1,
552,662,11,66,
631,675,17,39,
665,639,37,24,
385,495,7,47,
625,629,36,44,
507,555,31,55,
548,608,46,76,
763,699,94,62,
556,632,5,43,
620,732,57,113,
638,706,56,90,
701,641,98,68,
475,547,40,76,
588,718,35,100,
542,672,21,86,
519,577,77,106,
542,572,45,60,
614,604,36,31,
601,619,63,72,
712,620,31,0,
579,589,10,12,
584,740,1,71,
768,696,65,29,
781,771,57,52,
531,559,62,76,
780,680,89,39,
666,690,4,3,
662,614,61,37,
580,684,7,44,
642,520,65,7,
583,595,37,43,
527,603,65,103,
504,664,0,69,
619,661,13,34,

860,882,59,70,
729,725,64,62,
741,677,45,14,
799,891,11,57,
783,833,71,96,
708,620,23,6,
810,708,121,70,
892,794,56,21,
691,771,0,32,
735,641,128,81,
670,744,14,36,
670,738,15,44,
638,722,21,40,
759,773,99,106,
795,895,12,38,
771,803,10,5,
720,716,98,96,
886,816,92,57,
721,679,133,112,
817,831,88,95,
813,789,47,35,
756,710,40,17,
753,709,57,35,
737,705,58,42,
824,896,30,66,
751,753,50,51,
649,617,47,31,
802,770,89,73,
770,802,43,59,
732,742,44,49,
744,826,28,69,
703,795,15,61,
663,731,12,46,
694,696,41,42,
760,846,72,115,
701,693,77,73,
676,578,58,15,
738,686,91,65,
951,791,53,11,
688,700,67,73,
678,690,37,36,
822,862,89,109,
710,800,18,55,
766,672,53,6,
732,810,26,65,
851,929,18,31,
737,789,74,100,
693,785,58,104,
583,701,46,93,
846,870,37,49,
743,767,72,84,
729,853,0,60,
874,804,108,73,
690,734,9,13,
804,706,54,10,
825,811,9,12,
761,821,68,98,
628,610,79,70,
792,748,81,59,
712,782,81,116,
732,680,29,12,
744,758,32,39,
801,753,51,27,
793,675,61,12,
801,765,90,72,
598,642,10,8,
651,743,0,38,
761,813,8,34,
781,843,8,39,
525,597,1,6,
783,789,34,43,
635,639,49,51,
718,760,39,60,
863,783,109,69,
682,748,22,36,
741,871,48,113,
766,816,80,105,
866,810,100,72,
570,660,36,81,
770,884,37,94,
631,799,10,94,
614,694,39,79,
621,669,55,79,
747,757,7,12,
705,717,58,64,
819,713,53,30,
759,723,18,3,
681,897,5,88,
896,774,57,6,
881,887,69,72,
674,742,49,83,
799,705,89,42,
770,820,22,34,
735,725,61,56,
697,815,7,31,
749,637,85,32,
689,675,50,43,
633,715,56,97,
595,757,23,86,
709,781,18,54,

920,1000,58,98,
857,835,74,63,
878,818,67,38,
988,1070,34,75,
902,932,83,98,
825,769,3,6,
923,861,126,95,
1042,956,37,8,
800,938,0,34,
891,755,150,82,
788,860,39,60,
794,846,17,38,
735,789,26,30,
916,896,96,86,
885,959,14,27,
869,863,27,11,
890,896,96,99,
1000,942,76,47,
867,849,140,131,
990,960,89,74,
1001,939,80,49,
939,853,43,4,
908,874,45,28,
890,884,41,38,
971,1021,19,44,
899,923,49,61,
841,773,66,32,
923,885,81,62,
858,974,11,69,
850,848,33,32,
892,974,15,36,
880,934,54,81,
812,908,17,37,
824,910,5,48,
902,1000,66,115,
790,802,81,87,
832,728,86,40,
833,827,71,68,
1069,903,59,14,
819,837,47,56,
840,844,44,39,
947,985,91,110,
792,926,22,81,
878,738,68,10,
833,927,19,66,
1030,1104,4,11,
847,887,84,104,
805,825,84,94,
743,875,29,83,
1010,1044,44,61,
871,917,46,69,
894,1032,24,82,
977,941,69,51,
828,870,20,23,
940,872,20,5,
955,967,8,19,
923,963,119,139,
738,716,83,72,
921,865,101,73,
841,855,74,81,
838,778,23,3,
885,913,31,45,
932,832,85,35,
914,802,28,5,
894,908,54,61,
731,809,8,21,
793,839,36,45,
883,957,2,14,
936,1012,15,53,
689,731,17,7,
908,906,47,52,
707,697,48,43,
895,923,44,58,
1021,929,120,74,
860,888,9,4,
873,995,37,98,
824,866,67,88,
980,974,99,96,
704,746,53,74,
930,1018,32,76,
688,878,2,97,
766,810,53,75,
679,719,76,96,
854,860,22,25,
883,951,29,63,
982,854,72,38,
861,775,10,2,
814,1094,9,102,
985,863,69,18,
976,1002,66,79,
781,883,52,103,
931,807,102,40,
922,942,25,22,
823,815,59,55,
840,972,11,37,
888,756,64,1,
789,755,60,43,
802,840,94,113,
744,872,18,64,
833,911,22,61,

1075,1147,41,77,
988,964,66,54,
967,913,100,74,
1103,1187,17,59,
1083,1091,77,81,
911,949,4,18,
1022,978,130,108,
1172,1086,35,12,
959,1091,10,23,
1001,873,143,79,
849,951,21,57,
908,956,24,43,
776,844,61,72,
1065,1065,100,100,
991,1085,7,30,
951,989,17,23,
970,1004,93,110,
1111,1065,87,64,
1001,977,144,132,
1130,1086,101,79,
1150,1126,44,32,
1049,969,36,5,
1059,993,58,25,
1110,1068,23,2,
1133,1173,6,15,
1042,1070,40,54,
917,923,32,35,
1086,1020,65,32,
961,1093,14,65,
912,954,39,60,
968,1106,2,33,
992,1108,49,107,
953,1067,25,54,
899,1015,3,45,
945,1097,46,122,
862,938,52,90,
888,778,71,22,
967,939,84,70,
1291,1097,69,14,
1004,990,58,51,
946,986,43,56,
1062,1096,103,120,
980,1104,12,66,
1039,875,59,0,
993,1075,27,68,
1140,1200,5,1,
957,973,107,115,
896,952,74,102,
826,1020,16,101,
1176,1200,33,45,
1007,1029,55,66,
997,1221,3,97,
1101,1025,60,22,
1019,1027,7,2,
1038,1006,4,1,
1048,1076,7,21,
1032,1046,130,137,
892,820,104,68,
1054,968,73,30,
974,978,80,82,
956,920,20,13,
919,957,24,43,
1062,916,105,32,
999,923,34,29,
1054,1034,55,45,
892,962,10,19,
907,1015,16,56,
985,1107,3,27,
1029,1145,0,43,
825,841,30,8,
1075,1021,66,45,
858,806,88,62,
1051,1015,52,34,
1108,1010,140,91,
1011,1009,29,6,
1017,1091,80,117,
1015,991,92,80,
1114,1076,108,89,
843,845,68,69,
1077,1201,8,70,
867,975,17,66,
888,978,52,97,
